source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
healthcarendiet,http://www.healthcarendiet.com/2010/07/06/monsoon-covers-almost-entire-india/,2040,07/06/2010 12:00:00 AM,,"highway to Uttarkashi district, Uttarakhand","North India today experienced heavy rains as south-west monsoon advanced into more parts of the region, including the national capital.  The monsoon, which hit parts of Rajasthan yesterday, further progressed to Delhi, Uttarakhand, Himachal Pradesh and the entire Punjab-Haryana region, which were all drenched by incessant rains, resulting in water-logging at several places. Over 10 people perished in rain-related incidents across the northern belt.  Monsoon rains also lashed Uttarakhand, triggering landslides that blocked highways leading to Uttarkashi and Rudraprayag districts. Landslides triggered by the downpour disrupted traffic along the state highway in Sirmaur district.","highway to Uttarkashi district, Uttarakhand",25km,landslide,downpour,medium,unknown,0,,,,,glc,2040,India,IN,Uttarakhand,17123,UttarkÄshi,14.91461,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3297,30.638
The Tribune India,http://www.tribuneindia.com/news/uttarakhand/rain-disrupts-kedarnath-yatra-for-three-hours/96406.html,6947,06/21/2015 12:00:00 AM,,Satpuli-Kanskhet Road in Pauri Garhwal district,Traffic was held up on the Satpuli-Kanskhet Road in Pauri Garhwal district due to a landslide. Rain that started late Friday night continued till morning hours today,Satpuli-Kanskhet Road in Pauri Garhwal district,25km,landslide,rain,small,above_road,0,0,,,,glc,6947,India,IN,Uttarakhand,2130,DevaprayÄg,13.32984,06/25/2015 03:21:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.6278,30.0261
ptinews,http://www.ptinews.com/news/261571_Three-buried-alive-after-landslides,1130,09/01/2009 03:00:00 PM,,Chinona area in Almora district,"Three people including two children were killed in separate incidents when landslides triggered by heavy rains hit Chinona area in Almora district, government officials today said. Suleman (14) and Shamim (13) were returning from school yesterday when they got buried under the rubble in the aftermath",Chinona area in Almora district,5km,landslide,downpour,medium,unknown,3,,,,,glc,1130,India,IN,Uttarakhand,27009,KotdwÄra,6.28807,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.5658,29.7036
www.thehindu.com,http://www.thehindu.com/news/national/other-states/landslide-damages-kedarnath-highway-yatra-still-on/article5248031.ece?homepage=true,5608,10/16/2013 06:00:00 PM,,"National Highway 109, Uttarakhand","A fresh landslide on Friday morning damaged 350 metre of National Highway 109 to Kedarnath. A 200 metre stretch had already been washed away in a landslide that occurred on Wednesday evening, Rudraprayag District Magistrate Raghav Lavangar told The Hindu. The latest landslip occurred 13 kilometre from Guptkashi towards Sonprayag in Rudraprayag district.Pilgrims and other travellers on the resumed Kedarnath yatra were forced to take a two km detour to re-join the highway. By Friday afternoon around 19 pilgrims and 33 locals had taken the detour to reach Kedarnath. Mr. Lavangar said, ÃThe yatra to the Kedarnath temple is continuing and people are moving to the other side of the damaged highway by a trek route which passes through the Khat village.Ã ÃThere was no rainfall when the landslide occurred on Wednesday evening. However, there was some rainfall today (Friday) morning, Ã he added. Information and Public Relations Director General R. Meenakshi Sundaram said, ÃOn Thursday morning, t","National Highway 109, Uttarakhand",25km,landslide,unknown,medium,unknown,0,,,,,glc,5608,India,IN,Uttarakhand,2571,RudraprayÄg,29.37158,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0853,30.5345
www.business-standard.com,http://www.business-standard.com/article/current-affairs/clear-weather-in-most-parts-of-uttarakhand-113072600531_1.html,5209,07/26/2013 12:00:00 AM,,Rishikesh-Gangotri Highway Near Dharasu-Nalupani,"The traffic was disrupted on the Rishikesh-Gangotri highway near Dharasu-Nalupani in Uttarkashi district due to landslides, they said.",Rishikesh-Gangotri Highway Near Dharasu-Nalupani,25km,landslide,rain,medium,unknown,,,,,,glc,5209,India,IN,Uttarakhand,17123,UttarkÄshi,13.25369,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3366,30.6539
www.livemint.com,http://www.livemint.com/Politics/BoCQF6gfN3g4k7x0giBp4N/Fresh-incidents-of-cloud-burst-as-heavy-rains-lash-Uttarakah.html,5178,07/24/2013 12:00:00 AM,,"Chamoli, Uttarakhand",a 58-year old man and a 28-year old woman died after their houses collapsed,"Chamoli, Uttarakhand",unknown,landslide,continuous_rain,medium,unknown,2,,,,,glc,5178,India,IN,Uttarakhand,2000,PÄ«palkoti,5.93184,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.4774,30.4605
Tribune India,http://www.tribuneindia.com/news/uttarakhand/mussoorie-tehri-road-closed-for-8-hours/266939.html,9008,07/16/2016 12:00:00 AM,,"Mathyali village, Jakhnidhar, Uttarakhand, India","Incident may have occurred a few days before 07/16/16. Sudama Lal, a resident of Mathyali village of Jakhnidhar, said his house was damaged due to shooting boulders.","Mathyali village, Jakhnidhar, Uttarakhand, India",1km,rock_fall,rain,small,unknown,0,0,,,,glc,9008,India,IN,Uttarakhand,27611,Tehri,6.86552,07/18/2016 03:41:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.5113,30.3351
www.newindianexpress.com,http://www.newindianexpress.com/nation/Fresh-landslides-in-Uttarakhand-as-bad-weather-persists/2013/07/25/article1701733.ece,5198,07/25/2013 12:00:00 AM,,"Quaritok, Uttarkashi, Uttarakhand","Landslides struck Quaritok and Malla villages of Uttarkashi, but there were no immediate reports of any casualty, officials said.","Quaritok, Uttarkashi, Uttarakhand",unknown,landslide,continuous_rain,medium,unknown,0,,,,,glc,5198,India,IN,Uttarakhand,17123,UttarkÄshi,18.4002,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.48,30.8928
www.saharasamay.com,http://www.saharasamay.com/regional-news/uttarakhand-news/676535126/flood-in-uttarakhand-landslide-in-uttarakhand-rains-in-uttarakha.html,5347,08/17/2013 12:00:00 AM,,"Uttarkashi, Uttarakhand","According to State Disaster Mitigation and Management Centre, the sky remained overcast with clouds in most of the places, bringing in a possibility of more rains. Met office said here that Pantnagar recorded 22.2 mm rainfall while Dunda in Uttarkashi district had 22 mm rainfall. Uttarkashi and Rudraprayag received 13 mm and 13.4 mm rainfall respectively. Meanwhile, reports reaching here from Uttarkashi said that 20-25 houses were affected due to a landslide yesterday. However, 30-35 families living in these houses were shifted to safer places. The MET officials forecast that no major change is expected in the weather as parts of the state might continue to receive rainfall.","Uttarkashi, Uttarakhand",5km,landslide,rain,medium,unknown,,,,,,glc,5347,India,IN,Uttarakhand,17123,UttarkÄshi,0.37281,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.4396,30.7292
Sojho,http://www.sojho.com/story/2016/06/04/landslide-obstructs-vehicular-movement-along-ki-singh-highway/,9273,06/04/2016 07:15:00 AM,,KI Singh Highway,"Vehicular movement along the KI Singh Highway has been obstructed due to a landslide triggered by heavy rainfall on Saturday.  According to the District Police Office, Doti, the vehicular movement has been obstructed since 7:15 this morning.  Police personnel and locals have been making efforts to resume the transport service by removing the landslide debris.  Police said that problems have been surfaced to resume the transport service as the landslide is still taking place.",KI Singh Highway,5km,landslide,downpour,medium,above_road,0,0,,,,glc,9273,Nepal,NP,Far Western,19014,DadeldhurÄ,7.55826,08/01/2016 05:37:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.6581,29.3038
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/gangortririshikesh-highway-closed-due-to-landslide/749417.html,3737,07/06/2011 12:00:00 AM,,"Gangortri-Rishikesh highway, at Narendranagar in Tehri district of Uttarakhand","Dehradun, Jul 6 (PTI) Many people were stranded at Gangortri-Rishikesh highway as landslides triggered by heavy rain blocked vehicular traffic at Narendranagar in Tehri district of Uttarakhand. The workers were pressed to clear the landslides at Narendranagar where hundreds of vehicles were waiting for the clearance of the road, an official of disaster management department said. ""We expect the road to be cleared in the next 8 to 12 hours,"" the official said. However, other roads to shrines like Badrinath were clear, he said. Meanwhile, overall weather conditions improved in the state this morning after a heavy downpour last night.","Gangortri-Rishikesh highway, at Narendranagar in Tehri district of Uttarakhand",50km,landslide,downpour,medium,unknown,0,,,,,glc,3737,India,IN,Uttarakhand,522081,Dehradun,0.38784,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.0319,30.3214
www.dnaindia.com,http://www.dnaindia.com/india/1864669/report-fresh-incidents-of-landslides-as-heavy-rains-lash-uttarakhand,5176,07/23/2013 12:00:00 AM,,"Deval, Chamoli District, Uttarakhand","Moderate to heavy rains in most places in Uttarakhand on Tuesday triggered fresh incidents of landslides, cloudbursts and house collapses across the state. Incessant overnight rains in Chamoli district caused fresh landslides at a number of places, including Deval where two vehicles parked along the roadside got buried under the debris, they said.","Deval, Chamoli District, Uttarakhand",1km,landslide,downpour,medium,unknown,0,,,,,glc,5176,India,IN,Uttarakhand,2571,RudraprayÄg,22.58549,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.1939,30.1944
Hindustan Times,http://www.hindustantimes.com/india-news/dehradun/mussoorie-landslide-hit-kempty-falls-cries-for-restoration/article1-1265964.aspx,6310,08/05/2012 11:30:00 PM,,Kempty falls,"However, its beauty was marred in July 2012 when a landslide caused large boulders to fall in the centre of the falls. These boulders obstructed and diverted the flow of water.",Kempty falls,1km,rock_fall,unknown,medium,above_river,0,0,,,,glc,6310,India,IN,Uttarakhand,25753,Mussoorie,3.81686,10/27/2014 08:09:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.0366,30.4876
thehimalayantimes,http://www.thehimalayantimes.com/fullNews.php?headline=Rain%26sbquo%3B+landslips+wreaking+havoc+in+far+west+region+&NewsID=299542,3928,08/16/2011 12:00:00 AM,,"Dadeldhura and Baitadi, Kailali","3 days of heavy rain, dozens of displaced families (2 killed by tree collapse)","Dadeldhura and Baitadi, Kailali",50km,landslide,downpour,medium,unknown,2,,,,,glc,3928,Nepal,NP,Far Western,19014,DadeldhurÄ,11.66561,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.5307,29.2027
ibnlive.in.com,http://ibnlive.in.com/news/uttarakhand-floods-landslides-leave-40-dead-over-60000-stranded/399619-3.html,4943,06/17/2013 12:00:00 AM,,"Almora, Uttarakhand","The Dehradun Met department says the state capital received a record 340 mm of rainfall on Monday and the Met department has forecast more heavy rains in the next 24 hours. Several roads, including the National Highway 24, have been blocked to avoid any more traffic jams. Landslides have been continuing in various parts of the state. In Almora, four people died after a bus got caught in a landslide. In Dehradun, three people died after a house collapsed and several highways around Dehradun have been blocked now. Also, in Pithoragarh, 60 houses have been damaged and all rivers are flowing above the danger mark.","Almora, Uttarakhand",5km,landslide,downpour,medium,unknown,4,,,,,glc,4943,India,IN,Uttarakhand,32442,Almora,0.22767,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.6592,29.5987
timesofindia.indiatimes,http://timesofindia.indiatimes.com/india/Landslides-kill-11-in-Uttarakhand-14-trapped-under-debris/articleshow/6580510.cms,2443,09/18/2010 12:00:00 AM,,"villages Pilkha(?), Devali(?), and Balta(?), Avalbagh block(?), Almora(Almorah) district, Uttarakhand","Sep 18, 2010, 07.32pm IST  DEHRA DUN: At least 11 people were killed and 14 others were trapped under debris as landslides triggered by heavy rains struck Uttarakhand destroying scores of houses in several villages of the hill state.  The worst-affected area was Avalbagh block of Almora district  where several villages were hit by heavy landslides killing six people and trapping 14 others under the debris in two villages, District Magistrate Almora Subardhan said.  Five people were killed when their house was flattened by heavy landslips at Pilkha village on Saturday afternoon and in nearby Devali village, a total of 15 persons were trapped under the debris of collapsed houses. So far, one body has been recovered from Devali.  Two houses also collapsed at Balta village in the area. Chief minister Ramesh Pokhriyal Nishank has asked the district administration to provide relief measures in the area.  Subardhan said police personnel, along with high-ranking officers, have rushed to Avalba","villages Pilkha(?), Devali(?), and Balta(?), Avalbagh block(?), Almora(Almorah) district, Uttarakhand",50km,landslide,downpour,large,unknown,24,,,,,glc,2443,India,IN,Uttarakhand,19873,RÄnÄ«khet,10.64601,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.5343,29.6042
zeenews.india.com,http://zeenews.india.com/news/nation/heavy-rains-trigger-landslides-sweep-away-road_870382.html,5365,08/19/2013 11:00:00 PM,,"Nalupani Area Of Uttarkashi District, Uttarakhand","Heavy overnight rains lashed a number of places in Uttarakhand, triggering fresh landslides in Uttarkashi district where stretch of a road connecting a remote area was swept away by swollen Tehri lake.","Nalupani Area Of Uttarkashi District, Uttarakhand",unknown,debris_flow,downpour,medium,unknown,,,,,,glc,5365,India,IN,Uttarakhand,17123,UttarkÄshi,15.54936,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3303,30.6293
dnaindia,http://www.dnaindia.com/india/report_rains-hit-normal-life-in-uttarakhand_1426128,2294,08/20/2010 12:00:00 AM,,"Lambagad(?), Rishikesh-Badrinath highway, Uttarakhand","Friday, Aug 20, 2010, 15:19 IST   Incessant rains continued to lash Uttarakhand triggering landslides and most of the rivers flowing at danger level today.  Meanwhile, landslides occurred at a few places in Garhwal Himalayas due to heavy rains in at Badrinath, Kedarnath, Yamunotri and Gangotri.  While Rishikesh-Gangotri highway was blocked by landslides at Bhatwari and Nalupani and Rishikesh-Badrinath at Lambagad, routes to Yamunotri was disrupted at Ranachatti and Kedarnath at Gaurikund, the officials said.  Work is on to clear the debris and repair the roads.","Lambagad(?), Rishikesh-Badrinath highway, Uttarakhand",unknown,landslide,downpour,medium,unknown,0,,,,,glc,2294,India,IN,Uttarakhand,2571,RudraprayÄg,17.9174,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.8371,30.3846
english.samaylive,http://english.samaylive.com/regional/uttarakhand/676471855.html,2309,08/22/2010 12:00:00 AM,,"Chandoli(?) and Karchuna(?) vilalges, Pokkhri, Chamoli, Uttarakhand, Uttranchal",22 Aug 2010 14:04:00  Several houses flattened in Uttarakhandâs Chamoli district due to massive landslides on Sunday.  Landslide occurred in Chandoli and Karchuna villages of Chamoli Pokhri  block due to heavy rains on Sunday.  Several houses have been flattered and farmlands were destroyed due to landslides in the two villages.,"Chandoli(?) and Karchuna(?) vilalges, Pokkhri, Chamoli, Uttarakhand, Uttranchal",25km,landslide,downpour,medium,unknown,0,,,,,glc,2309,India,IN,Uttarakhand,13865,JoshÄ«math,17.82322,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.6724,30.4238
timesofindia.indiatimes,http://timesofindia.indiatimes.com/india/8000-pilgrims-stranded-in-Uttarakhand/articleshow/6494279.cms,2378,09/03/2010 12:00:00 AM,,"Shivpuri, Rishikesh-Badrinath hwy","Sep 5, 2010, 05.13am IST  DEHRADUN: Over 8,000 pilgrims and tourists on the Char Dham Yatra are stranded following heavy downpour and landslides on Rishikesh-Badrinath and Rishikesh-Gangotri national highways in Chamoli district of Uttarakhand since Friday.  Reports reaching Dehra-dun said yatris on 280km-long Rishikesh-Badrinath route are stranded after a number of landslides, including one at Shivpuri and another at Rudraprayag, damaged the road. Efforts are on to clear the road but inclement weather is hampering work.  The 300km-long Rishi-kesh-Gangotri national highway is also blocked after landslips and rock-falls near Bhatwari town.  Read more: 8000 pilgrims stranded in Uttarakhand ","Shivpuri, Rishikesh-Badrinath hwy",5km,landslide,downpour,medium,unknown,0,,,,,glc,2378,India,IN,Uttarakhand,66390,RishÄ«kesh,9.82725,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3896,30.135
Telegraph,http://www.telegraphindia.com/1100920/jsp/nation/story_12958037.jsp,2440,09/17/2010 12:00:00 AM,,"Maletha village, near Badrinath","Hundreds of tourists from Bengal are feared stranded in Uttarakhand where heavy rain has triggered landslides and floods that have killed over 60 people in two days.  Banerjee said landslides stopped them thrice on the way to Hardwar. âTwice, we moved after the debris were cleared. Near Maletha, the landslide was very big.â âPolice told us there are landslides every 3km. They said it would take four-five days to clear the roads,â said Ramprasad Mondal, an Air India employee who is part of a group of 10 staying at the Bharat Sevashram Sangh Ashram in Badrinath. âTwo other families from Calcutta are also stuck here.â","Maletha village, near Badrinath",50km,landslide,downpour,very_large,unknown,,,,,,glc,2440,India,IN,Uttarakhand,13865,JoshÄ«math,21.72471,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.49970189,30.75402442
ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/two-buried-one-injured-in-landslide/971189.html,4240,03/04/2012 08:00:00 AM,,"Pithoragarh district, Uttarakhand","Dehra Dun, Mar 5 (PTI) A labourer couple were buried alive and another person was injured when landslides hit an under-construction road in Pithoragarh district, police said today. The incident occured in the hilly region on Manmanle-Dobans road of the district last evening, where the labourers were living in tents, they said. The bodies of labourer couple Deepak (34) and his wife Tulsi (28) were recovered from the debris while another worker identified as Mukesh has been admitted to a nearby hospital with minor injuries, police said","Pithoragarh district, Uttarakhand",10km,landslide,unknown,medium,unknown,2,,,,,glc,4240,India,IN,Uttarakhand,47571,PithorÄgarh,0.4923,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.2123,29.5798
english.ntdtv,http://english.ntdtv.com/ntdtv_en/ns_asia/2010-09-21/018730373390.html,2476,09/20/2010 12:00:00 AM,,"NH-87 near Naintital, Uttarakhand","Nature continues to batter India's northern Uttarakhand state, where landslides have damaged road links near Nainital.  A major chunk of the national highway NH-87 caved in and slid into the valley below, blocking the route and causing big traffic jams.  One driver described the moment his car was swallowed up.  [Chandrasekhar, Driver]:  ""Suddenly the road collapsed and I went down with my car. I somehow saved myself and two other passengers, and we climbed up.""  Engineers assessing the damage say repair work will not begin until after the weather has cleared.  [N. C. Bhatt, Superintendent Engineer, National Highways]:  ""National Highway 87 which connects Kathgodam to Nainital, a part of the road up to 200 meters long has collapsed and sunk by 25 to 30 meters.""","NH-87 near Naintital, Uttarakhand",10km,landslide,downpour,medium,unknown,0,,,,,glc,2476,India,IN,Uttarakhand,5685,BhowÄli,2.30798,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.4841,29.3987
myrepublica,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=13163,1369,12/23/2009 12:00:00 AM,,"Rayal VDC-1. Jethara, Bajhang district","DHANGADHI, Dec 23: A girl on her way to school died after being buried in a landslide in Bajhang district on Wednesday.  The deceased is Indra Kumari Jethara, 18, of Rayal VDC-1. Jethara was buried in a landslide near her home at around 7 a.m. while she was heading to Garjepani Higher Secondary School, according to the police.","Rayal VDC-1. Jethara, Bajhang district",10km,landslide,rain,medium,unknown,1,,,,,glc,1369,Nepal,NP,Far Western,23416,Dipayal,24.29285,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,80.94,29.48
Times of India,http://timesofindia.indiatimes.com/city/dehradun/Rains-trigger-landslides-on-Yamnotri-and-Gangotri-highways-traffic-disrupted/articleshow/48505014.cms,7308,08/15/2015 12:00:00 AM,,Gagnani,"Roads were blocked at Silai bend and Paal village on Yamnotri highway, and Gagnani, Nalupani and Malla on Gangotri highway. All the spots are chronic landslide zones. The logjams caused vehicles to be stranded for a few hours on both the highways on Saturday night.",Gagnani,5km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7308,India,IN,Uttarakhand,17123,UttarkÄshi,30.36958,12/14/2015 10:35:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.6814,30.9111
dnaindia,http://www.dnaindia.com/india/report_three-killed-as-heavy-rains-continue-to-lash-uttarakhand_1412378,2103,07/20/2010 12:00:00 AM,,"Badrinath and Yamunotri shrines(?), Garhwal region, Uttarakhand","Tuesday, Jul 20, 2010  The heavy rains also triggered landslides at several places, blocking vehicular traffic to Badrinath and Yamunotri shrines in Garhwal region","Badrinath and Yamunotri shrines(?), Garhwal region, Uttarakhand",50km,landslide,downpour,medium,unknown,0,,,,,glc,2103,India,IN,Uttarakhand,8198,Lansdowne,17.36162,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.6115,29.9862
www.hindustantimes.com,http://www.hindustantimes.com/India-news/Uttarakhand/Uttarakhand-Two-landslides-slow-down-ground-operations/Article1-1081377.aspx,4974,06/24/2013 03:00:00 PM,,"Between Rudaprayag And Guptkashi, Uttarakhand (2 Landslides)","Relief work in Uttarakhand is fast turning into a battle against rain which has left escort tracks soggy and caused two landslides between Rudaprayag and Guptkashi further slowing down rescue operations on Monday. Though skies turned grey, IAF choppers continued sorties to DehradunÃs Jolly Grant Airport to bring in those evacuated. But the weather took the turn for worse in the afternoon and air operations had to be suspended but for a few hours only. State officials said Rudraprayag witnessed heavy rains and once again communication to Tilwada and Gaurikund has been cut off. A week after heavy rain and floods ravaged the hill state, nearly 80,000 people have been rescued so far, however, 10,000 people still remain stranded across Uttarakhand and more than 5000 people are feared to be dead in the worst natural calamity, which is now being referred as the Himalayan Tsunami.","Between Rudaprayag And Guptkashi, Uttarakhand (2 Landslides)",25km,landslide,rain,medium,unknown,0,,,,,glc,4974,India,IN,Uttarakhand,2571,RudraprayÄg,15.53708,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.0579,30.4091
dailypioneer,http://www.dailypioneer.com/277138/Landslide-kills-18-schoolchildren.html,2268,08/18/2010 08:30:00 AM,,"Saraswati Shishu Mandir school(?), Sumgarh(Sumgad) village(?), Bageshwar-Pindari glacier rd 45 km from Bageshwar, Kapkot, Bageshwar, Uttarakhand","Tragedy visited Kapkot in Bageshwar, Uttarakhand, on Wednesday morning when 18 schoolchildren perished and over 25 students were severely wounded after heavy rainfall caused massive boulders to roll down the slopes and hit a private primary school in a village there. According to ITBP sources, around 30 more bodies are still feared buried under the debris.  Most of the children buried alive under tonnes of debris are Classes I and II students. Heavy rains have been lashing large swathes of North India in general and Uttarakhand in particular, especially in the last week.  The killer landslide was precedented by a cloudburst.  The impact of the boulders hitting the school was so severe that it made the roof collapse and the fallen debris trapped the students for long, painful hours. The spells of monsoon rain in parts of the region since Tuesday night only worsened the situation. Besides, vehicular disruptions caused by landslides held up the rescue teams on road. Otherwise, local admin","Saraswati Shishu Mandir school(?), Sumgarh(Sumgad) village(?), Bageshwar-Pindari glacier rd 45 km from Bageshwar, Kapkot, Bageshwar, Uttarakhand",10km,complex,downpour,large,unknown,18,,,,,glc,2268,India,IN,Uttarakhand,8708,BÄgeshwar,24.55402,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.9261,30.0134
IBN,http://ibnlive.in.com/generalnewsfeed/news/yatra-to-kedarnath-gangotri-yamunotri-resumes/745000.html,3670,06/29/2011 12:00:00 AM,,National highway leading to Kedarnath,"Jul 1 (PTI) National highways leading to Kedarnath, Gangotri and Yamunotri, which were blocked due to landslides following heavy rains, were reopened today for traffic to resume the yatra, official sources said.The national highways leading to Kedarnath, Gangotri and Yamunotri were reopened for traffic after the Border Road Organisation (BRO) and police personnel cleared the debris, they said.However, traffic on Almora-Pithoragarh road could not be resumed as landslides continued to hit the area. Pauri- Safdarkhal road has also been blocked at Khundadhar area due to landslides.The landslides triggered by heavy rains for the past couple of days in most parts of Uttarakhand had blocked several roads in the state and forced the government to issue an alert.Uttarakhand Chief Minister Ramesh Pokhriyal Nishank has directed the district magistrates of all the 13 districts to remain on alert.A total of 10 people have so far been killed in the state in various rains-related incidents for the pa",National highway leading to Kedarnath,25km,landslide,downpour,medium,above_road,,,,,,glc,3670,India,IN,Uttarakhand,7725,Barkot,30.56741,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.04191791,30.67629482
english.ntdtv,http://english.ntdtv.com/ntdtv_en/ns_asia/2010-08-17/124801939515.html,2257,08/16/2010 12:00:00 AM,,"badrinath route, Lambagarh(?), Uttarakhand","Heavy rain caused flashfloods and a landslide in India's Uttarakhand state on Monday, damaging a major highway and disrupting traffic flow.  Officials say landslides have been causing problems every year.  [Piyush Rotela, Director, Disaster Management Unit]:  ""Basically it's a landslide in Lambagarh affecting other areas also. These areas are already landslide-prone. Every year, somewhere or the other, land subsidence or landslide takes place here, which blocks the National Highway very often.""  Meanwhile, thousands of tourists are stranded, because itâll take a few days for traffic to resume.","badrinath route, Lambagarh(?), Uttarakhand",25km,landslide,downpour,medium,unknown,0,,,,,glc,2257,India,IN,Uttarakhand,13865,JoshÄ«math,20.25214,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,79.4971,30.7284
The Times of India,http://timesofindia.indiatimes.com/city/dehradun/Landslides-narrow-down-road-to-Kempty-Falls/articleshow/48257236.cms,7296,07/24/2015 12:00:00 AM,,Kempty Road near Kandikhal,"Four days after a massive landslide on Kempty Road, the stretch remains as good as blocked. The landslide occurred near Kandikhal village, destroying gharats (indigenous mills to pound wheat that use large stones which move with the force of the stream) in two villagers.",Kempty Road near Kandikhal,25km,landslide,continuous_rain,medium,above_road,0,0,,,,glc,7296,India,IN,Uttarakhand,27611,Tehri,13.62832,07/29/2015 06:50:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3415,30.416
himachal.us,http://himachal.us/2010/09/22/heavy-rains-damage-roads-in-himachal-alert-sounded-in-kinnaur/22231/news/ravinder,2463,09/19/2010 12:00:00 AM,,"Theog-Kotkhai-Jubbal road, Himachal Pradesh","(posted 9/22 but may cover events from past weeks)A police spokesman said that traffic on the Shimla- Kalka highway was disrupted near Solan. The beaten track of the Theog-Kotkhai-Jubbal road was blocked at several places because of landslides or traffic jams and the Chopal road was also blocked by landslides â disrupting marketing operations of apples.  Elsewhere, the Karsog-Mandi road, Karsog-Rampur road, Kasauli-Parwanoo road, Kumarhatti-Nahan road, Pulbhal-Solan road, Rajgarh-Habban road and several others blocked.","Theog-Kotkhai-Jubbal road, Himachal Pradesh",25km,landslide,downpour,medium,unknown,0,,,,,glc,2463,India,IN,Himachal Pradesh,1253,Kot KhÄi,3.05396,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.5092,31.1191
